nid,type,language,uid,status,created,changed,comment,promote,moderate,sticky,tnid,translate,vid,revision_uid,title,body,teaser,log,revision_timestamp,format,name,picture,data,path,field_mp3['0']['fid'],field_mp3['0']['uid'],field_mp3['0']['filename'],field_mp3['0']['filepath'],field_mp3['0']['filemime'],field_mp3['0']['filesize'],field_mp3['0']['status'],field_mp3['0']['timestamp'],field_mp3['0']['list'],field_mp3['0']['data'],field_artiste['0']['value'],field_ordre['0']['value'],field_article['0']['nid'],field_compositeur['0']['value'],field_genre['0']['value'],field_langue['0']['value'],_workflow,taxonomy['2']['61'],taxonomy['2']['114'],taxonomy['2']['126'],taxonomy['tags']['3'],taxonomy['tags']['4'],menu['link_title'],menu['mlid'],menu['plid'],menu['menu_name'],menu['weight'],menu['module'],menu['expanded'],menu['hidden'],menu['has_children'],menu['customized'],menu['parent_depth_limit'],taxonomy['2']['113'],taxonomy['2']['55'],taxonomy['2']['57'],taxonomy['2']['124'],taxonomy['2']['54'],taxonomy['2']['79'],taxonomy['2']['125'],field_langue['1']['value'],taxonomy['2']['52'],taxonomy['2']['50'],taxonomy['2']['53'],taxonomy['2']['48'],taxonomy['2']['58'],taxonomy['2']['63'],field_mp3['0'],taxonomy['2']['51'],taxonomy['2']['62'],field_mp3['0']['data']['description'],field_genre['1']['value']
1878,corpus,fr,13,1,1331743327,1389890758,0,0,0,0,0,0,1878,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:07 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1467,13,34_une_seule_solution.mp3,sites/default/files/corpus/34_une_seule_solution.mp3,audio/mpeg,2746954,1,1331743328,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1879,corpus,fr,13,1,1331743328,1389890758,0,0,0,0,0,0,1879,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:08 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1468,13,35_women_with_donkey02_1-2_0.mp3,sites/default/files/corpus/35_women_with_donkey02_1-2_0.mp3,audio/mpeg,669696,1,1331743328,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1880,corpus,fr,13,1,1331743329,1389890758,0,0,0,0,0,0,1880,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:08 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1469,13,36_04_cuisine_et_litte9rature.mp3,sites/default/files/corpus/36_04_cuisine_et_litte9rature.mp3,audio/mpeg,3731247,1,1331743329,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1881,corpus,fr,13,1,1331743330,1389890758,0,0,0,0,0,0,1881,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:09 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1470,13,37_je_vis_moi_aussi.mp3,sites/default/files/corpus/37_je_vis_moi_aussi.mp3,audio/mpeg,2125239,1,1331743330,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1882,corpus,fr,13,1,1331743331,1389890758,0,0,0,0,0,0,1882,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:10 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1471,13,38_piss_factory.mp3,sites/default/files/corpus/38_piss_factory.mp3,audio/mpeg,3908880,1,1331743331,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1883,corpus,fr,13,1,1331743332,1389890758,0,0,0,0,0,0,1883,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:11 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1472,13,3_attentat_jerusalem.mp3,sites/default/files/corpus/3_attentat_jerusalem.mp3,audio/mpeg,2262121,1,1331743332,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1884,corpus,fr,13,1,1331743333,1389890758,0,0,0,0,0,0,1884,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:12 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1473,13,4_axtherastical.mp3,sites/default/files/corpus/4_axtherastical.mp3,audio/mpeg,2686349,1,1331743333,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1885,corpus,fr,13,1,1331743334,1389890758,0,0,0,0,0,0,1885,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:13 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1474,13,5_e7a_va_venir.mp3,sites/default/files/corpus/5_e7a_va_venir.mp3,audio/mpeg,4564031,1,1331743334,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1886,corpus,fr,13,1,1331743335,1389890758,0,0,0,0,0,0,1886,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:14 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1475,13,6_cage-empty_words.mp3,sites/default/files/corpus/6_cage-empty_words.mp3,audio/mpeg,3192080,1,1331743335,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1887,corpus,fr,13,1,1331743336,1389890758,0,0,0,0,0,0,1887,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:15 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1476,13,7_chauffe-eau_0.mp3,sites/default/files/corpus/7_chauffe-eau_0.mp3,audio/mpeg,2147182,1,1331743336,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1888,corpus,fr,13,1,1331743337,1389890758,0,0,0,0,0,0,1888,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:16 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1477,13,8_chor_biquefarre02.mp3,sites/default/files/corpus/8_chor_biquefarre02.mp3,audio/mpeg,1256929,1,1331743337,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1889,corpus,fr,13,1,1331743338,1389890758,0,0,0,0,0,0,1889,0,,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:17 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",,1478,13,9_chor_doulaye01.mp3,sites/default/files/corpus/9_chor_doulaye01.mp3,audio/mpeg,2235998,1,1331743338,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1890,corpus,fr,13,1,1331743340,1389890758,0,0,0,0,0,0,1890,0,Foncez il n'y a aucun risque,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:18 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",corpus/track-foncez-il-ny-aucun-risque,1479,13,foncez_il_n_y_a_aucun_risque.mp3,sites/default/files/corpus/foncez_il_n_y_a_aucun_risque.mp3,audio/mpeg,793144,1,1331743340,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1891,corpus,fr,13,1,1331743341,1389890758,0,0,0,0,0,0,1891,0,Incarceration mutilation,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:20 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",corpus/track-incarceration-mutilation,1139,4,incarceration_mutilation.mp3,sites/default/files/corpus/incarceration_mutilation.mp3,audio/mpeg,1608161,1,1297080603,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1892,corpus,fr,13,1,1331743342,1389890758,0,0,0,0,0,0,1892,0,Itineraire,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:21 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",corpus/track-itineraire,1481,13,itineraire.mp3,sites/default/files/corpus/itineraire.mp3,audio/mpeg,3102348,1,1331743343,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1904,corpus,fr,4,1,1339259401,1389890758,0,0,0,0,0,0,1904,0,,,,Importerad by corpus importation module by admin | 2012-06-09 18:30:00 +0200.,1389890758,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",,1487,4,40_celebre_avenue.mp3,sites/default/files/corpus/40_celebre_avenue.mp3,audio/mpeg,1246480,1,1339259401,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1894,corpus,fr,13,1,1331743345,1389890758,0,0,0,0,0,0,1894,0,Liberez_les_animaux,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:24 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",corpus/track-liberezlesanimaux,1483,13,liberez_les_animaux.mp3,sites/default/files/corpus/liberez_les_animaux.mp3,audio/mpeg,3250737,1,1331743345,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1895,corpus,fr,13,1,1331743346,1389890758,0,0,0,0,0,0,1895,0,Tu_viens_avec_moi,,,Importerad by corpus importation module by fdanos | 2012-03-14 17:42:26 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",corpus/track-tuviensavecmoi,1484,13,tu_viens_avec_moi_0.mp3,sites/default/files/corpus/tu_viens_avec_moi_0.mp3,audio/mpeg,1694881,1,1331743347,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1896,corpus,fr,13,1,1331745240,1389890758,0,0,0,0,0,0,1896,0,Adieux_a_la_France,,,Importerad by corpus importation module by fdanos | 2012-03-14 18:13:59 +0100.,1389890758,1,fdanos,,"a:1:{s:13:""form_build_id"";s:37:""form-f92aaf47e749ee9bd9b5b48ee21afa97"";}",corpus/track-adieuxalafrance,1485,13,adieux_a_la_france.mp3,sites/default/files/corpus/adieux_a_la_france.mp3,audio/mpeg,13735244,1,1331745240,1,NULL,NULL,NULL,1901,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1903,corpus,fr,4,1,1339259400,1389890758,0,0,0,0,0,0,1903,0,,,,Importerad by corpus importation module by admin | 2012-06-09 18:29:59 +0200.,1389890758,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",,1486,4,39_graine_mulet_intonation.mp3,sites/default/files/corpus/39_graine_mulet_intonation.mp3,audio/mpeg,451313,1,1339259400,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1905,corpus,fr,4,1,1339401927,1389890758,0,1,0,0,0,0,1905,0,Mon côté sportif,"<p>Jean-Marie Bigard, extrait du sketch <em>Le lâcher de salopes,&nbsp;</em>2001﻿</p>","<p>Jean-Marie Bigard, extrait du sketch <em>Le lâcher de salopes,&nbsp;</em>2001﻿</p>",,1389890758,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/emphases/track-mon-cote-sportif,1456,13,24_le_lacher_de_salope.bigard_jean_marie.mp3,sites/default/files/corpus/24_le_lacher_de_salope.bigard_jean_marie.mp3,audio/mpeg,1286186,1,1331743318,1,NULL,Jean-Marie Bigard,NULL,NULL,David Christoffel,75,130,3,,,,music hall,français,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,125,,,,,,,,,,,,
1913,corpus,fr,4,1,1355582425,1389890759,0,0,0,0,0,0,1913,0,Piste 08,,,Importerad by corpus importation module by admin | 2012-12-15 15:40:23 +0100.,1389890759,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/track-piste-08,1495,4,cantata_bwv_78.mp3,sites/default/files/corpus/cantata_bwv_78.mp3,audio/mpeg,2918722,1,1355582425,1,NULL,Arthur Zmijewski,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1914,corpus,fr,4,1,1355582426,1389890759,0,0,0,0,0,0,1914,0,Conversation lingerie 1,,,Importerad by corpus importation module by admin | 2012-12-15 15:40:26 +0100.,1389890759,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/track-conversation-lingerie-1,1496,4,conversation_lingerie_1.mp3,sites/default/files/corpus/conversation_lingerie_1.mp3,audio/mpeg,208730,1,1355582427,1,NULL,Cliente,NULL,NULL,Nicolas Rollet,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1915,corpus,fr,4,1,1355582428,1389890759,0,0,0,0,0,0,1915,0,Une tre?s belle lingerie - Conversation_lingerie_2,,,Importerad by corpus importation module by admin | 2012-12-15 15:40:27 +0100.,1389890759,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/track-une-tres-belle-lingerie-conversationlingerie2,588,3,Conversation_lingerie_2.mp3,sites/default/files/corpus/Conversation_lingerie_2.mp3,,0,1,1259263210,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1916,corpus,fr,4,1,1355582429,1389890759,0,0,0,0,0,0,1916,0,Liberez_les_animaux,,,Importerad by corpus importation module by admin | 2012-12-15 15:40:28 +0100.,1389890759,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/track-liberezlesanimaux-0,792,14,Liberez_les_animaux.mp3,sites/default/files/corpus/Liberez_les_animaux_0.mp3,audio/mpeg,648943,1,1260471063,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1917,corpus,fr,4,1,1355582430,1389890759,0,0,0,0,0,0,1917,0,Tu viens avec moi ?,,,Importerad by corpus importation module by admin | 2012-12-15 15:40:29 +0100.,1389890759,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/track-tu-viens-avec-moi,1499,4,tu_viens_avec_moi_1.mp3,sites/default/files/corpus/tu_viens_avec_moi_1.mp3,audio/mpeg,338587,1,1355582430,1,NULL,L'esquive,NULL,NULL,Frédéric danos,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1946,corpus,fr,4,1,1381817524,1389890760,0,0,0,0,0,0,1946,0,I want you to walk circumspectly,,,Importerad by corpus importation module by admin | 2013-10-15 08:12:03 +0200.,1389890760,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/track-i-want-you-walk-circumspectly,1521,4,i_want_you_to_walk_circumspectly.mp3,sites/default/files/corpus/i_want_you_to_walk_circumspectly.mp3,audio/mpeg,3024162,1,1381817525,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1947,corpus,fr,4,1,1381817766,1389890760,0,0,0,0,0,0,1947,0,Au salon de l'agriculture,,,Importerad by corpus importation module by admin | 2013-10-15 08:16:05 +0200.,1389890760,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/track-au-salon-de-lagriculture,1522,4,au_salon_de_l_agriculture.mp3,sites/default/files/corpus/au_salon_de_l_agriculture.mp3,audio/mpeg,518843,1,1381817766,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1949,corpus,fr,4,1,1381822317,1389890760,0,1,0,0,0,0,1949,0,A voice in its obscene dimensions,"<p>Zlavoj Žižek, extrait du documentaire <em>The Pervert's Guide to Cinema</em>, 2006</p>","<p>Zlavoj Žižek, extrait du documentaire <em>The Pervert's Guide to Cinema</em>, 2006</p>",,1389890760,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/ponctuations/track-voice-its-obscene-dimensions,1558,4,a_voice_in_its_obscene_0.mp3,sites/default/files/corpus/a_voice_in_its_obscene_0.mp3,audio/mpeg,1417039,1,1384954698,1,NULL,Zlavoj Žižek,NULL,NULL,NULL,128,NULL,3,,,,Film,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,63,,,,,
1950,corpus,fr,4,1,1381822521,1389890760,0,1,0,0,0,0,1950,0,ABC,"<p>Voix de synthèse prononçant les paroles de la chanson <em>ABC</em> des Jackson 5, 2013</p>","<p>Voix de synthèse prononçant les paroles de la chanson <em>ABC</em> des Jackson 5, 2013</p>",,1389890760,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/timbres/track-abc,1525,4,abc.mp3,sites/default/files/corpus/abc.mp3,audio/mpeg,1851391,1,1381822513,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,57,,,,,,,,,,,,,,,,
1951,corpus,fr,4,1,1381822628,1389890760,0,1,0,0,0,0,1951,0,De abdoer twist,"<p>Extrait de l’émission <em>Tommy Teleshopping</em>, télévision hollandaise, 2013</p>","<p>Extrait de l’émission <em>Tommy Teleshopping</em>, télévision hollandaise, 2013</p>",,1389890760,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/cadences/track-de-abdoer-twist,1526,4,abdoer_twist.mp3,sites/default/files/corpus/abdoer_twist.mp3,audio/mpeg,1675230,1,1381822567,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,54,,125,,,,,,,,,,,,
1952,corpus,fr,4,1,1381822709,1389890760,0,1,0,0,0,0,1952,0,Alors comment on dit langue déjà ?,"<p>Apprentissage du chinois par un enfant, vidéo postée sur YouTube, 2008</p>","<p>Apprentissage du chinois par un enfant, vidéo postée sur YouTube, 2008</p>",,1389890760,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/melodies/track-alors-comment-dit-langue-deja,1527,4,alors_comment_on_dit_langue.mp3,sites/default/files/corpus/alors_comment_on_dit_langue.mp3,audio/mpeg,3122259,1,1381822689,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,114,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1953,corpus,fr,4,1,1381822832,1389890760,0,1,0,0,0,0,1953,0,Au salon de l'agriculture,"<p>Claire Chazal, extrait du journal de TF1, 2013</p>","<p>Claire Chazal, extrait du journal de TF1, 2013</p>",,1389890760,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/cadences/track-au-salon-de-lagriculture,1522,4,au_salon_de_l_agriculture.mp3,sites/default/files/corpus/au_salon_de_l_agriculture.mp3,audio/mpeg,518843,1,1381817766,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,54,,,,,,,,,,,,,,
1954,corpus,fr,4,1,1381822993,1389890760,0,1,0,0,0,0,1954,0,Brouhaha Nantes,"<p>Public avant un spectacle, enregistrement de Joris Lacoste, 2013</p>","<p>Public avant un spectacle, enregistrement de Joris Lacoste, 2013</p>",,1389890760,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/sympathies/track-brouhaha-nantes,1529,4,brouhaha_part1_6.mp3,sites/default/files/corpus/brouhaha_part1_6.mp3,audio/mpeg,4359809,1,1381822981,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,62,,
1955,corpus,fr,4,1,1381823382,1389890761,0,1,0,0,0,0,1955,0,"C, E and G","<p>Extrait d'un tutoriel de piano de la chanson <em>Imagine</em>, vidéo postée sur YouTube, 2008</p>","<p>Extrait d'un tutoriel de piano de la chanson <em>Imagine</em>, vidéo postée sur YouTube, 2008</p>",,1389890761,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/projections/track-c-e-and-g,1530,4,c_e_and_g.mp3,sites/default/files/corpus/c_e_and_g.mp3,audio/mpeg,4345986,1,1381823134,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,126,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
1957,corpus,fr,4,1,1381823844,1389890761,0,1,0,0,0,0,1957,0,Is David Bowie here ?,"Nina Simone, extrait d’un concert à Montreux, 1974
","Nina Simone, extrait d’un concert à Montreux, 1974
",,1389890761,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/focalisations/track-david-bowie-here,1532,4,david_bowie.mp3,sites/default/files/corpus/david_bowie.mp3,audio/mpeg,1754223,1,1381823808,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,113,,,,,,,,,,,,,,,,,,
1958,corpus,fr,4,1,1381823943,1389890761,0,1,0,0,0,0,1958,0,Die greulichen Katzen,"<p>Klaus Kinski, extrait du poème <em>Der Handschuh</em> de Friedrich Schiller, Deutsche Grammophon, 1959</p>","<p>Klaus Kinski, extrait du poème <em>Der Handschuh</em> de Friedrich Schiller, Deutsche Grammophon, 1959</p>",,1389890761,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/cadences/track-die-greulichen-katzen,1533,4,die_greulichen_katzen.mp3,sites/default/files/corpus/die_greulichen_katzen.mp3,audio/mpeg,2646975,1,1381823933,1,NULL,klaus kinski,NULL,NULL,NULL,70,142,3,,,,poésie,allemand,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,54,,,,,,,,,,,,,,
1959,corpus,fr,4,1,1381824434,1389890761,0,1,0,0,0,0,1959,0,Have you ever had a dreams,"<p>Enfant posant une question, source et année inconnue</p>","<p>Enfant posant une question, source et année inconnue</p>",,1389890761,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/residus/track-have-you-ever-had-dreams,1534,4,have_you_ever_had_a_dreams.mp3,sites/default/files/corpus/have_you_ever_had_a_dreams.mp3,audio/mpeg,430144,1,1381824134,1,NULL,NULL,NULL,NULL,NULL,NULL,133,3,,,,,anglais,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,,,58,,,,,,
1960,corpus,fr,4,1,1381824661,1389890761,0,1,0,0,0,0,1960,0,Here's your baby,"<p>Vidéo d’un accouchement postée sur YouTube, 2010</p>","<p>Vidéo d’un accouchement postée sur YouTube, 2010</p>",,1389890761,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/indexations/track-heres-your-baby,1535,4,heres_your_baby.mp3,sites/default/files/corpus/heres_your_baby.mp3,audio/mpeg,3769836,1,1381824510,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,,53,,,,,,,,
1961,corpus,fr,4,1,1381824770,1389890761,0,1,0,0,0,0,1961,0,Hey everyone,"<p>Blair Fowley, extrait de son blog vidéo<em> juicystar07</em>, 2010</p>","<p>Blair Fowley, extrait de son blog vidéo<em> juicystar07</em>, 2010</p>",,1389890761,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/saturations/track-hey-everyone,1536,4,hey_everyone.mp3,sites/default/files/corpus/hey_everyone.mp3,audio/mpeg,2328739,1,1381824732,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,,,,,,,50,,,,,,,,,
1962,corpus,fr,4,1,1381824916,1389890761,0,1,0,0,0,0,1962,0,Horloge parlante,"Serveur vocal de l'horloge parlante en France, 2013","Serveur vocal de l'horloge parlante en France, 2013",,1389890761,1,admin,,"a:1:{s:13:""form_build_id"";s:37:""form-c45e747db3180913718cdac76d270224"";}",corpus/series/track-horloge-parlante,1537,4,horloge_parlante.mp3,sites/default/files/corpus/horloge_parlante.mp3,audio/mpeg,865838,1,1381824883,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,,,,,,0,0,primary-links,0,menu,0,0,0,0,8,,,,124,,,,,,,,,,,,,,,
